19974,90610254936,10517,2316STOCKS,2316STOCKS,2316STOCKS,2316STOCKS,2316STOCKS,2316STOCKS,2316STOCKS,2316STOCKS,2316STOCKS,2316STOCKS,304088263,78441,38916,5d0985fa-91f9-4e9d-b965-d9dc813064ac
453,76867959301,21705,2317STOCKS,2317STOCKS,2317STOCKS,2317STOCKS,2317STOCKS,2317STOCKS,2317STOCKS,2317STOCKS,2317STOCKS,2317STOCKS,476523628,48584,41420,5fcff65b-de0f-4212-a820-b7018f97e1de
10385,95387382070,59833,2318STOCKS,2318STOCKS,2318STOCKS,2318STOCKS,2318STOCKS,2318STOCKS,2318STOCKS,2318STOCKS,2318STOCKS,2318STOCKS,828038536,75186,52893,5d350037-63c8-46ba-a1e7-c78f8fdf8582
8270,96935310566,19478,2319STOCKS,2319STOCKS,2319STOCKS,2319STOCKS,2319STOCKS,2319STOCKS,2319STOCKS,2319STOCKS,2319STOCKS,2319STOCKS,518680478,23978,32607,95ac0c27-a5ef-4023-bb9c-d9da87b4b65d
16908,24866810975,85031,2320STOCKS,2320STOCKS,2320STOCKS,2320STOCKS,2320STOCKS,2320STOCKS,2320STOCKS,2320STOCKS,2320STOCKS,2320STOCKS,354669824,10451,66469,808fe4d6-703e-4cae-ab98-024e5f1ab6ca
3300,57804187416,39762,2321STOCKS,2321STOCKS,2321STOCKS,2321STOCKS,2321STOCKS,2321STOCKS,2321STOCKS,2321STOCKS,2321STOCKS,2321STOCKS,260908563,83300,48611,3c849bfb-8927-4ff4-b052-3af4e6f12306
10383,7406863055,93697,2322STOCKS,2322STOCKS,2322STOCKS,2322STOCKS,2322STOCKS,2322STOCKS,2322STOCKS,2322STOCKS,2322STOCKS,2322STOCKS,663504754,81058,87741,8c5dbf32-43eb-4cc3-8290-dfc0a6835ab8
1630,81524474563,68758,2323STOCKS,2323STOCKS,2323STOCKS,2323STOCKS,2323STOCKS,2323STOCKS,2323STOCKS,2323STOCKS,2323STOCKS,2323STOCKS,521482802,83747,12586,dfb0df05-691a-447f-8ace-b176dd115b34
2568,52205381333,82983,2324STOCKS,2324STOCKS,2324STOCKS,2324STOCKS,2324STOCKS,2324STOCKS,2324STOCKS,2324STOCKS,2324STOCKS,2324STOCKS,499971776,62147,55662,761f26e7-617a-481d-9abd-3588d33525a4
5460,97799566577,96448,2325STOCKS,2325STOCKS,2325STOCKS,2325STOCKS,2325STOCKS,2325STOCKS,2325STOCKS,2325STOCKS,2325STOCKS,2325STOCKS,729659892,50596,77550,0efa6705-ae8d-4d3f-a760-a2a1c6c63aea
14923,33520473892,19125,2326STOCKS,2326STOCKS,2326STOCKS,2326STOCKS,2326STOCKS,2326STOCKS,2326STOCKS,2326STOCKS,2326STOCKS,2326STOCKS,660249281,78002,99113,eb821537-e884-4c5f-9c4b-bdb844d1b925
19538,53741421747,95700,2327STOCKS,2327STOCKS,2327STOCKS,2327STOCKS,2327STOCKS,2327STOCKS,2327STOCKS,2327STOCKS,2327STOCKS,2327STOCKS,399646353,64345,89296,eea08924-ca2d-4a53-9d3c-49ca1eba7ebe
7538,2499892783,88937,2328STOCKS,2328STOCKS,2328STOCKS,2328STOCKS,2328STOCKS,2328STOCKS,2328STOCKS,2328STOCKS,2328STOCKS,2328STOCKS,203982271,77803,49671,0c5fbf0d-0fb3-45a9-9c3e-1d3c6205aba3
6954,29954659434,31706,2329STOCKS,2329STOCKS,2329STOCKS,2329STOCKS,2329STOCKS,2329STOCKS,2329STOCKS,2329STOCKS,2329STOCKS,2329STOCKS,369737216,84472,87709,0bd49bce-5446-4072-b366-189444624524
19243,50065404972,55846,2330STOCKS,2330STOCKS,2330STOCKS,2330STOCKS,2330STOCKS,2330STOCKS,2330STOCKS,2330STOCKS,2330STOCKS,2330STOCKS,306530192,11399,97420,e0bd1571-fb01-48d3-8062-58ac9417f80b
18587,39939899673,63553,2331STOCKS,2331STOCKS,2331STOCKS,2331STOCKS,2331STOCKS,2331STOCKS,2331STOCKS,2331STOCKS,2331STOCKS,2331STOCKS,526024128,53794,19484,855166c5-1de0-4e73-9953-467415296ecc
11893,2190323621,10486,2332STOCKS,2332STOCKS,2332STOCKS,2332STOCKS,2332STOCKS,2332STOCKS,2332STOCKS,2332STOCKS,2332STOCKS,2332STOCKS,697807822,45475,81878,068f4484-c180-4293-bb61-caeaa64dda29
9865,3531052184,81982,2333STOCKS,2333STOCKS,2333STOCKS,2333STOCKS,2333STOCKS,2333STOCKS,2333STOCKS,2333STOCKS,2333STOCKS,2333STOCKS,381261802,26033,27911,77b82187-da3f-4826-88e4-25744aa60f9a
16293,51855582634,95733,2334STOCKS,2334STOCKS,2334STOCKS,2334STOCKS,2334STOCKS,2334STOCKS,2334STOCKS,2334STOCKS,2334STOCKS,2334STOCKS,857642635,60835,94006,8ca7dc5d-5af2-46bf-8350-e2f7635f8598
1310,90063701078,22561,2335STOCKS,2335STOCKS,2335STOCKS,2335STOCKS,2335STOCKS,2335STOCKS,2335STOCKS,2335STOCKS,2335STOCKS,2335STOCKS,704311508,49606,24396,fe2e5740-015f-483f-8f6e-862206e5a9b5
10247,1393678019,83116,2336STOCKS,2336STOCKS,2336STOCKS,2336STOCKS,2336STOCKS,2336STOCKS,2336STOCKS,2336STOCKS,2336STOCKS,2336STOCKS,508143986,34169,39316,9813881f-3a23-41a3-89c9-f3c39f5baac2
17807,17338910549,88008,2337STOCKS,2337STOCKS,2337STOCKS,2337STOCKS,2337STOCKS,2337STOCKS,2337STOCKS,2337STOCKS,2337STOCKS,2337STOCKS,170708547,61811,21764,114b6e64-9203-44c2-a62e-c920f0f1d1eb
19631,97327892868,90442,2338STOCKS,2338STOCKS,2338STOCKS,2338STOCKS,2338STOCKS,2338STOCKS,2338STOCKS,2338STOCKS,2338STOCKS,2338STOCKS,861179788,13939,48309,c9f327b7-9f9e-431a-be81-29e567a5ec5b
12530,30134915457,33801,2339STOCKS,2339STOCKS,2339STOCKS,2339STOCKS,2339STOCKS,2339STOCKS,2339STOCKS,2339STOCKS,2339STOCKS,2339STOCKS,608551376,38514,61602,c09b96ed-da5c-4dc9-8955-aa68735b6701
18141,48295936591,44409,2340STOCKS,2340STOCKS,2340STOCKS,2340STOCKS,2340STOCKS,2340STOCKS,2340STOCKS,2340STOCKS,2340STOCKS,2340STOCKS,507061955,37336,98043,80ac9bb8-b598-4a16-99f1-014ec0beb8b1
12704,92484127613,16719,2341STOCKS,2341STOCKS,2341STOCKS,2341STOCKS,2341STOCKS,2341STOCKS,2341STOCKS,2341STOCKS,2341STOCKS,2341STOCKS,650866729,46966,79789,f014ac0e-eadd-44c1-8caa-1c2cb20cbf43
9731,9114513661,60772,2342STOCKS,2342STOCKS,2342STOCKS,2342STOCKS,2342STOCKS,2342STOCKS,2342STOCKS,2342STOCKS,2342STOCKS,2342STOCKS,421397110,70194,25016,8a17f024-7138-42d6-9f12-3a96320f4937
18688,26141381999,71027,2343STOCKS,2343STOCKS,2343STOCKS,2343STOCKS,2343STOCKS,2343STOCKS,2343STOCKS,2343STOCKS,2343STOCKS,2343STOCKS,632217181,80266,44121,9e75f4d0-dbe0-4170-a46b-e300929b8e74
17383,58447692679,23886,2344STOCKS,2344STOCKS,2344STOCKS,2344STOCKS,2344STOCKS,2344STOCKS,2344STOCKS,2344STOCKS,2344STOCKS,2344STOCKS,687264381,92226,64091,a1717fcc-3191-4902-bf7f-908fb5e5e959
8278,51343143125,63579,2345STOCKS,2345STOCKS,2345STOCKS,2345STOCKS,2345STOCKS,2345STOCKS,2345STOCKS,2345STOCKS,2345STOCKS,2345STOCKS,516493759,15861,21437,6f6d7e95-0db1-4d86-b15f-899f0e5f05de
12695,85433570299,96255,2346STOCKS,2346STOCKS,2346STOCKS,2346STOCKS,2346STOCKS,2346STOCKS,2346STOCKS,2346STOCKS,2346STOCKS,2346STOCKS,285006640,57745,13923,f6e14b7f-d905-4d33-bb31-1debc985cbc9
13219,34310544977,69476,2347STOCKS,2347STOCKS,2347STOCKS,2347STOCKS,2347STOCKS,2347STOCKS,2347STOCKS,2347STOCKS,2347STOCKS,2347STOCKS,649050071,41978,54639,cbb5d71f-d120-42b2-b423-05d87e124158
897,76180939576,13039,2348STOCKS,2348STOCKS,2348STOCKS,2348STOCKS,2348STOCKS,2348STOCKS,2348STOCKS,2348STOCKS,2348STOCKS,2348STOCKS,961593012,15307,65530,dd0b0972-721b-4ca9-ae35-f97c9fed0d4e
3395,79302502318,78871,2349STOCKS,2349STOCKS,2349STOCKS,2349STOCKS,2349STOCKS,2349STOCKS,2349STOCKS,2349STOCKS,2349STOCKS,2349STOCKS,850620767,32473,91317,891401e4-038d-4282-bd31-5c8487145da7
6205,13670554341,90602,2350STOCKS,2350STOCKS,2350STOCKS,2350STOCKS,2350STOCKS,2350STOCKS,2350STOCKS,2350STOCKS,2350STOCKS,2350STOCKS,914420393,15726,76037,a998ae1a-fcca-43da-9b0c-f89f0e509e25
10121,11386963365,93039,2351STOCKS,2351STOCKS,2351STOCKS,2351STOCKS,2351STOCKS,2351STOCKS,2351STOCKS,2351STOCKS,2351STOCKS,2351STOCKS,425423368,74558,68902,b8e87798-b875-4d93-8443-819a41f3f66f
11314,46288737692,98586,2352STOCKS,2352STOCKS,2352STOCKS,2352STOCKS,2352STOCKS,2352STOCKS,2352STOCKS,2352STOCKS,2352STOCKS,2352STOCKS,483323980,15024,43551,ca8a9395-2441-4011-9161-926322d96220
17794,56217551240,81713,2353STOCKS,2353STOCKS,2353STOCKS,2353STOCKS,2353STOCKS,2353STOCKS,2353STOCKS,2353STOCKS,2353STOCKS,2353STOCKS,630629462,25685,37902,71b58c22-3393-42d9-8936-d466a7b1010a
13939,21407883374,71051,2354STOCKS,2354STOCKS,2354STOCKS,2354STOCKS,2354STOCKS,2354STOCKS,2354STOCKS,2354STOCKS,2354STOCKS,2354STOCKS,851277867,19649,15659,8e3d4afa-a3c1-4078-91bf-389e76a1e52e
12574,48057680068,81595,2355STOCKS,2355STOCKS,2355STOCKS,2355STOCKS,2355STOCKS,2355STOCKS,2355STOCKS,2355STOCKS,2355STOCKS,2355STOCKS,439730908,95560,26388,bce8c866-c2e2-4e33-8624-24f7b152f30a
11728,82024620040,30858,2356STOCKS,2356STOCKS,2356STOCKS,2356STOCKS,2356STOCKS,2356STOCKS,2356STOCKS,2356STOCKS,2356STOCKS,2356STOCKS,784666411,34489,12972,3df0570e-3482-4573-acb1-861932bc317b
7798,68802884772,68511,2357STOCKS,2357STOCKS,2357STOCKS,2357STOCKS,2357STOCKS,2357STOCKS,2357STOCKS,2357STOCKS,2357STOCKS,2357STOCKS,445504595,50028,79644,85636e1a-9b6e-4195-b691-ee1b9587ef5f
16753,25610493208,57435,2358STOCKS,2358STOCKS,2358STOCKS,2358STOCKS,2358STOCKS,2358STOCKS,2358STOCKS,2358STOCKS,2358STOCKS,2358STOCKS,663033972,87604,29685,13ec6b02-46a8-4e0d-9c66-c89fb83360a0
13777,86615173292,68369,2359STOCKS,2359STOCKS,2359STOCKS,2359STOCKS,2359STOCKS,2359STOCKS,2359STOCKS,2359STOCKS,2359STOCKS,2359STOCKS,958142861,63417,28279,7cac13e9-a04b-47f6-9834-86d2b48ca87d
1904,66300554605,88319,2360STOCKS,2360STOCKS,2360STOCKS,2360STOCKS,2360STOCKS,2360STOCKS,2360STOCKS,2360STOCKS,2360STOCKS,2360STOCKS,734883023,78335,95533,6b54085a-61e3-4fa4-82bc-e1ca3c3accf8
10168,31484791232,68384,2361STOCKS,2361STOCKS,2361STOCKS,2361STOCKS,2361STOCKS,2361STOCKS,2361STOCKS,2361STOCKS,2361STOCKS,2361STOCKS,806076604,40703,63047,4fa738c5-a7f4-43a6-ae84-d41cc48962cf
16592,75148675447,89813,2362STOCKS,2362STOCKS,2362STOCKS,2362STOCKS,2362STOCKS,2362STOCKS,2362STOCKS,2362STOCKS,2362STOCKS,2362STOCKS,808450451,30571,32161,5ba735c8-745b-4f69-bd36-c2cbfd80de70
3159,80356724237,83181,2363STOCKS,2363STOCKS,2363STOCKS,2363STOCKS,2363STOCKS,2363STOCKS,2363STOCKS,2363STOCKS,2363STOCKS,2363STOCKS,388045713,96486,62441,1a95b07e-69d7-479a-aa64-bc5cfae98652
18758,95472471376,18788,2364STOCKS,2364STOCKS,2364STOCKS,2364STOCKS,2364STOCKS,2364STOCKS,2364STOCKS,2364STOCKS,2364STOCKS,2364STOCKS,626580870,59952,32545,ee2df007-2479-4c9e-8fca-6a2b3158889f
8632,53714246705,96673,2365STOCKS,2365STOCKS,2365STOCKS,2365STOCKS,2365STOCKS,2365STOCKS,2365STOCKS,2365STOCKS,2365STOCKS,2365STOCKS,928604306,92859,39523,e830a6de-1243-4703-a205-6aa83e9b498e
17395,17124259103,91899,2366STOCKS,2366STOCKS,2366STOCKS,2366STOCKS,2366STOCKS,2366STOCKS,2366STOCKS,2366STOCKS,2366STOCKS,2366STOCKS,954025179,51029,84240,58b6ca10-5c08-4081-83a1-df2590d43e5a
12676,9475255877,31183,2367STOCKS,2367STOCKS,2367STOCKS,2367STOCKS,2367STOCKS,2367STOCKS,2367STOCKS,2367STOCKS,2367STOCKS,2367STOCKS,280580605,46591,32637,1a91c39d-fdf6-4021-9aa1-65ce5d2803d2
15991,14630577068,57565,2368STOCKS,2368STOCKS,2368STOCKS,2368STOCKS,2368STOCKS,2368STOCKS,2368STOCKS,2368STOCKS,2368STOCKS,2368STOCKS,608974064,87575,96945,fdc48ec0-8388-441e-a34d-6ef52181cd36
19415,77993531958,69068,2369STOCKS,2369STOCKS,2369STOCKS,2369STOCKS,2369STOCKS,2369STOCKS,2369STOCKS,2369STOCKS,2369STOCKS,2369STOCKS,898707299,28961,83088,e7f323ad-e3ee-4166-8c91-e79f0b7fba12
16202,93336829376,91194,2370STOCKS,2370STOCKS,2370STOCKS,2370STOCKS,2370STOCKS,2370STOCKS,2370STOCKS,2370STOCKS,2370STOCKS,2370STOCKS,722709682,80235,27149,75de9fb3-88ab-4c19-984b-8d82ff0d6b17
5130,78951476887,58243,2371STOCKS,2371STOCKS,2371STOCKS,2371STOCKS,2371STOCKS,2371STOCKS,2371STOCKS,2371STOCKS,2371STOCKS,2371STOCKS,581916622,90799,44506,c3dd6d14-eeb4-4c84-9422-79de91fa2d78
4517,81114557780,12895,2372STOCKS,2372STOCKS,2372STOCKS,2372STOCKS,2372STOCKS,2372STOCKS,2372STOCKS,2372STOCKS,2372STOCKS,2372STOCKS,400299301,60310,48717,1606c0d5-7ef2-4a2a-a692-7445a15870f6
9695,25208937529,63121,2373STOCKS,2373STOCKS,2373STOCKS,2373STOCKS,2373STOCKS,2373STOCKS,2373STOCKS,2373STOCKS,2373STOCKS,2373STOCKS,877443247,64859,48902,f49a9e9d-ba94-4aa6-aa04-9e1599efcc1d
7190,39256065959,35728,2374STOCKS,2374STOCKS,2374STOCKS,2374STOCKS,2374STOCKS,2374STOCKS,2374STOCKS,2374STOCKS,2374STOCKS,2374STOCKS,858707444,76006,28465,1d0759e5-1149-4e9b-bd92-247ee18fd91d
19267,88092724433,23564,2375STOCKS,2375STOCKS,2375STOCKS,2375STOCKS,2375STOCKS,2375STOCKS,2375STOCKS,2375STOCKS,2375STOCKS,2375STOCKS,339243982,57091,33989,cd344c60-4de8-4650-bb63-49211c093072
12705,69034202007,39487,2376STOCKS,2376STOCKS,2376STOCKS,2376STOCKS,2376STOCKS,2376STOCKS,2376STOCKS,2376STOCKS,2376STOCKS,2376STOCKS,828068816,58046,81720,5f3fa776-649c-4cee-8b19-1853309399b5
15997,6300229295,20963,2377STOCKS,2377STOCKS,2377STOCKS,2377STOCKS,2377STOCKS,2377STOCKS,2377STOCKS,2377STOCKS,2377STOCKS,2377STOCKS,694235370,54703,63426,5d353752-129a-4fcb-9283-b5a2970da77c
11566,28486367117,71609,2378STOCKS,2378STOCKS,2378STOCKS,2378STOCKS,2378STOCKS,2378STOCKS,2378STOCKS,2378STOCKS,2378STOCKS,2378STOCKS,347711172,19686,10131,1b298539-44ec-4fda-9554-237c5626a53f
4876,21323448832,77258,2379STOCKS,2379STOCKS,2379STOCKS,2379STOCKS,2379STOCKS,2379STOCKS,2379STOCKS,2379STOCKS,2379STOCKS,2379STOCKS,751943867,39234,64832,e2f4e7f9-6244-4015-a34a-8a3ae9138bfe
13415,7491386137,21606,2380STOCKS,2380STOCKS,2380STOCKS,2380STOCKS,2380STOCKS,2380STOCKS,2380STOCKS,2380STOCKS,2380STOCKS,2380STOCKS,265474437,22460,54478,081791a0-7a05-49a0-af3b-16138f88a612
18354,55050175598,26859,2381STOCKS,2381STOCKS,2381STOCKS,2381STOCKS,2381STOCKS,2381STOCKS,2381STOCKS,2381STOCKS,2381STOCKS,2381STOCKS,282390128,97155,20642,2d741286-09cd-4d4e-b01d-b7f02f2c211b
17043,52854273235,15234,2382STOCKS,2382STOCKS,2382STOCKS,2382STOCKS,2382STOCKS,2382STOCKS,2382STOCKS,2382STOCKS,2382STOCKS,2382STOCKS,740629103,23072,39931,391a71cf-e564-460d-84a1-9e25e0e28b8b
5180,70714791258,25689,2383STOCKS,2383STOCKS,2383STOCKS,2383STOCKS,2383STOCKS,2383STOCKS,2383STOCKS,2383STOCKS,2383STOCKS,2383STOCKS,420989794,23725,50536,3d353cde-a376-4fd5-823f-8dd0ec206445
3436,49024735231,98206,2384STOCKS,2384STOCKS,2384STOCKS,2384STOCKS,2384STOCKS,2384STOCKS,2384STOCKS,2384STOCKS,2384STOCKS,2384STOCKS,155010223,69805,22223,3e94a5a9-aaf6-4159-92d9-0bf2a803d549
10418,9814031192,15954,2385STOCKS,2385STOCKS,2385STOCKS,2385STOCKS,2385STOCKS,2385STOCKS,2385STOCKS,2385STOCKS,2385STOCKS,2385STOCKS,352106061,60600,55109,49188f0f-8d78-476d-b6c2-e2417d3d3584
2043,32027464098,48881,2386STOCKS,2386STOCKS,2386STOCKS,2386STOCKS,2386STOCKS,2386STOCKS,2386STOCKS,2386STOCKS,2386STOCKS,2386STOCKS,790666704,43509,76895,03d7464b-4f44-4693-b012-c1170bfc47a6
13541,56968406336,80117,2387STOCKS,2387STOCKS,2387STOCKS,2387STOCKS,2387STOCKS,2387STOCKS,2387STOCKS,2387STOCKS,2387STOCKS,2387STOCKS,290358201,16959,82722,55109bb7-0c6b-4ffe-9f2a-563f9d833652
10171,1454365888,13986,2388STOCKS,2388STOCKS,2388STOCKS,2388STOCKS,2388STOCKS,2388STOCKS,2388STOCKS,2388STOCKS,2388STOCKS,2388STOCKS,736259976,20033,92611,68805985-2be9-40c8-83b0-332620d5bd92
5750,73000423081,86001,2389STOCKS,2389STOCKS,2389STOCKS,2389STOCKS,2389STOCKS,2389STOCKS,2389STOCKS,2389STOCKS,2389STOCKS,2389STOCKS,763159141,82945,11937,0927cc95-d1b4-4c52-8b76-2d49b00b0c7f
11813,1213505050,68734,2390STOCKS,2390STOCKS,2390STOCKS,2390STOCKS,2390STOCKS,2390STOCKS,2390STOCKS,2390STOCKS,2390STOCKS,2390STOCKS,528571468,68122,95040,83cdab3d-abd9-4c27-a5ae-cc8f487f6da2
6815,97525359313,14919,2391STOCKS,2391STOCKS,2391STOCKS,2391STOCKS,2391STOCKS,2391STOCKS,2391STOCKS,2391STOCKS,2391STOCKS,2391STOCKS,893073172,33926,72243,9cc58c3c-2af2-4090-82e4-bc2c6f5e8e48
290,38225795282,11827,2392STOCKS,2392STOCKS,2392STOCKS,2392STOCKS,2392STOCKS,2392STOCKS,2392STOCKS,2392STOCKS,2392STOCKS,2392STOCKS,523800237,70954,82893,d2600781-2d3a-4044-982c-c289d51d259a
16148,99959763173,42166,2393STOCKS,2393STOCKS,2393STOCKS,2393STOCKS,2393STOCKS,2393STOCKS,2393STOCKS,2393STOCKS,2393STOCKS,2393STOCKS,254860544,52467,85746,4e849d01-29ea-4743-8532-e57d4809eac5
6356,82119252666,79861,2394STOCKS,2394STOCKS,2394STOCKS,2394STOCKS,2394STOCKS,2394STOCKS,2394STOCKS,2394STOCKS,2394STOCKS,2394STOCKS,868914818,46184,39216,af3aad67-3802-42fe-a5cb-515cdbf80b61
18631,11435310671,30021,2395STOCKS,2395STOCKS,2395STOCKS,2395STOCKS,2395STOCKS,2395STOCKS,2395STOCKS,2395STOCKS,2395STOCKS,2395STOCKS,411483061,20686,21591,c1daf5b7-8b64-4e7a-9f6c-42f241a16d79
15510,78549528759,14093,2396STOCKS,2396STOCKS,2396STOCKS,2396STOCKS,2396STOCKS,2396STOCKS,2396STOCKS,2396STOCKS,2396STOCKS,2396STOCKS,313297620,40587,92047,9e60c273-c29c-4b66-bdca-bd61a02bc483
9164,31041052235,26109,2397STOCKS,2397STOCKS,2397STOCKS,2397STOCKS,2397STOCKS,2397STOCKS,2397STOCKS,2397STOCKS,2397STOCKS,2397STOCKS,214417903,39700,45560,4648ddda-f2d5-449e-b08b-0276f31bec64
13314,40587649056,23595,2398STOCKS,2398STOCKS,2398STOCKS,2398STOCKS,2398STOCKS,2398STOCKS,2398STOCKS,2398STOCKS,2398STOCKS,2398STOCKS,661476988,82016,41389,2f61ddb0-fd86-4460-a4c5-5455523836c9
2518,91592429797,58495,2399STOCKS,2399STOCKS,2399STOCKS,2399STOCKS,2399STOCKS,2399STOCKS,2399STOCKS,2399STOCKS,2399STOCKS,2399STOCKS,536464615,91626,47134,df7d81d6-a606-4067-b115-67cf5b3d5cff
1869,50234021070,92512,2400STOCKS,2400STOCKS,2400STOCKS,2400STOCKS,2400STOCKS,2400STOCKS,2400STOCKS,2400STOCKS,2400STOCKS,2400STOCKS,429133925,65629,27431,72003106-f41c-4d73-b84a-b8429b672f26
18807,70022366876,14469,2401STOCKS,2401STOCKS,2401STOCKS,2401STOCKS,2401STOCKS,2401STOCKS,2401STOCKS,2401STOCKS,2401STOCKS,2401STOCKS,716491026,56841,60235,f9fd861c-4596-4e09-8608-80eb3a5e291f
12940,22188061128,98932,2402STOCKS,2402STOCKS,2402STOCKS,2402STOCKS,2402STOCKS,2402STOCKS,2402STOCKS,2402STOCKS,2402STOCKS,2402STOCKS,176116498,49478,75675,750da5ec-1596-4e40-8fe0-d9e1b653a0bf
6911,7507047232,84304,2403STOCKS,2403STOCKS,2403STOCKS,2403STOCKS,2403STOCKS,2403STOCKS,2403STOCKS,2403STOCKS,2403STOCKS,2403STOCKS,863472517,19097,87565,c84d80b8-9807-484a-942b-12644a66840f
10471,15712030267,28967,2404STOCKS,2404STOCKS,2404STOCKS,2404STOCKS,2404STOCKS,2404STOCKS,2404STOCKS,2404STOCKS,2404STOCKS,2404STOCKS,965270863,19086,51810,4a7b7a45-9963-4a05-8474-e41e0ae7f786
6020,1570721369,98570,2405STOCKS,2405STOCKS,2405STOCKS,2405STOCKS,2405STOCKS,2405STOCKS,2405STOCKS,2405STOCKS,2405STOCKS,2405STOCKS,446518559,50320,39524,81243438-3849-485b-98b3-533ac13650f6
16783,49133353288,31043,2406STOCKS,2406STOCKS,2406STOCKS,2406STOCKS,2406STOCKS,2406STOCKS,2406STOCKS,2406STOCKS,2406STOCKS,2406STOCKS,336947832,63109,65648,3c90bf9b-9942-4047-a894-0f0194d3318f
2007,6765101820,97102,2407STOCKS,2407STOCKS,2407STOCKS,2407STOCKS,2407STOCKS,2407STOCKS,2407STOCKS,2407STOCKS,2407STOCKS,2407STOCKS,694700257,17368,10562,3799935e-e0fe-41fe-a970-7fee85a55d44
10186,37861414143,92398,2408STOCKS,2408STOCKS,2408STOCKS,2408STOCKS,2408STOCKS,2408STOCKS,2408STOCKS,2408STOCKS,2408STOCKS,2408STOCKS,512570449,65470,83289,ace91134-b644-442d-abcc-639733cc0261
3585,68350129892,26773,2409STOCKS,2409STOCKS,2409STOCKS,2409STOCKS,2409STOCKS,2409STOCKS,2409STOCKS,2409STOCKS,2409STOCKS,2409STOCKS,428301872,54257,99130,4b50c6d3-a750-4ff3-9284-8fb988d47048
16925,64270275158,86810,2410STOCKS,2410STOCKS,2410STOCKS,2410STOCKS,2410STOCKS,2410STOCKS,2410STOCKS,2410STOCKS,2410STOCKS,2410STOCKS,902216917,50290,78013,338bb8a2-8464-4d9b-9193-0efbcd709bfe
1798,41743480947,90656,2411STOCKS,2411STOCKS,2411STOCKS,2411STOCKS,2411STOCKS,2411STOCKS,2411STOCKS,2411STOCKS,2411STOCKS,2411STOCKS,926090522,95087,33097,c113a27d-8484-451a-bd92-8ea7b0215657
5642,66126322351,10285,2412STOCKS,2412STOCKS,2412STOCKS,2412STOCKS,2412STOCKS,2412STOCKS,2412STOCKS,2412STOCKS,2412STOCKS,2412STOCKS,510415927,97703,97639,5993a40e-e6f3-4e13-806e-272aeadba053
13951,24071355088,83154,2413STOCKS,2413STOCKS,2413STOCKS,2413STOCKS,2413STOCKS,2413STOCKS,2413STOCKS,2413STOCKS,2413STOCKS,2413STOCKS,712367864,87373,14260,cf838477-b018-4aef-afe2-958c22310c44
18396,91635190399,29435,2414STOCKS,2414STOCKS,2414STOCKS,2414STOCKS,2414STOCKS,2414STOCKS,2414STOCKS,2414STOCKS,2414STOCKS,2414STOCKS,519955721,73393,52620,8c590360-84d7-4d72-9c8f-ad871099d787
13776,79171793253,88997,2415STOCKS,2415STOCKS,2415STOCKS,2415STOCKS,2415STOCKS,2415STOCKS,2415STOCKS,2415STOCKS,2415STOCKS,2415STOCKS,885531363,70411,82150,64c08de8-6e74-4052-8e4a-cc4131afbc4a
17558,77457129445,96623,2416STOCKS,2416STOCKS,2416STOCKS,2416STOCKS,2416STOCKS,2416STOCKS,2416STOCKS,2416STOCKS,2416STOCKS,2416STOCKS,508231779,15894,99782,aa5f26e4-7050-4009-b129-96f091efd88b
17824,69611275413,61484,2417STOCKS,2417STOCKS,2417STOCKS,2417STOCKS,2417STOCKS,2417STOCKS,2417STOCKS,2417STOCKS,2417STOCKS,2417STOCKS,845792476,23586,55035,9c32700d-9231-4c01-b435-bdd5e7b1ce43
3825,38629234986,21558,2418STOCKS,2418STOCKS,2418STOCKS,2418STOCKS,2418STOCKS,2418STOCKS,2418STOCKS,2418STOCKS,2418STOCKS,2418STOCKS,676313501,90869,69935,40dda668-d5ef-4715-9e96-33c60f171b3b
3450,75460329318,79716,2419STOCKS,2419STOCKS,2419STOCKS,2419STOCKS,2419STOCKS,2419STOCKS,2419STOCKS,2419STOCKS,2419STOCKS,2419STOCKS,254296832,10789,71550,43e5bfc0-94b2-4c78-b1ec-18a0a551a725
16661,19539448009,72226,2420STOCKS,2420STOCKS,2420STOCKS,2420STOCKS,2420STOCKS,2420STOCKS,2420STOCKS,2420STOCKS,2420STOCKS,2420STOCKS,673380790,74485,48784,75349eec-dcd9-4d00-afc0-8429c46e3b75
16398,67903757323,21321,2421STOCKS,2421STOCKS,2421STOCKS,2421STOCKS,2421STOCKS,2421STOCKS,2421STOCKS,2421STOCKS,2421STOCKS,2421STOCKS,636451741,46995,48927,a63da75f-dd95-4b65-8386-c026beda55ba
16409,13701569966,29123,2422STOCKS,2422STOCKS,2422STOCKS,2422STOCKS,2422STOCKS,2422STOCKS,2422STOCKS,2422STOCKS,2422STOCKS,2422STOCKS,493403564,41393,43638,2dea21ed-228c-43e8-9039-c762d22ba278
1174,50311016497,36946,2423STOCKS,2423STOCKS,2423STOCKS,2423STOCKS,2423STOCKS,2423STOCKS,2423STOCKS,2423STOCKS,2423STOCKS,2423STOCKS,447638323,15049,77663,c9f7b356-bfc3-452a-9c90-d7ff33a4bed6
7292,57371277050,37281,2424STOCKS,2424STOCKS,2424STOCKS,2424STOCKS,2424STOCKS,2424STOCKS,2424STOCKS,2424STOCKS,2424STOCKS,2424STOCKS,235919516,20917,68597,b00b18c1-2c90-4862-8b80-d567dc8d002c
